file	Main Script	alphabet	Common	Latin	Greek	Cyrillic	Armenian	Hebrew	Arabic	Syriac	Thaana	Devanagari	Bengali	Gurmukhi	Gujarati	Oriya	Tamil	Telugu	Kannada	Malayalam	Sinhala	Thai	Lao	Tibetan	Myanmar	Georgian	Hangul	Ethiopic	Cherokee	Canadian_Aboriginal	Ogham	Runic	Khmer	Mongolian	Hiragana	Katakana	Bopomofo	Han	Yi	Old_Italic	Gothic	Deseret	Inherited	Tagalog	Hanunoo	Buhid	Tagbanwa	Limbu	Tai_Le	Linear_B	Ugaritic	Shavian	Osmanya	Cypriot	Braille	Buginese	Coptic	New_Tai_Lue	Glagolitic	Tifinagh	Syloti_Nagri	Old_Persian	Kharoshthi	Balinese	Cuneiform	Phoenician	Phags_Pa	Nko	Sundanese	Lepcha	Ol_Chiki	Vai	Saurashtra	Kayah_Li	Rejang	Lycian	Carian	Lydian	Cham	Tai_Tham	Tai_Viet	Avestan	Egyptian_Hieroglyphs	Samaritan	Lisu	Bamum	Javanese	Meetei_Mayek	Imperial_Aramaic	Old_South_Arabian	Inscriptional_Parthian	Inscriptional_Pahlavi	Old_Turkic	Kaithi	Batak	Brahmi	Mandaic	Chakma	Meroitic_Cursive	Meroitic_Hieroglyphs	Miao	Sharada	Sora_Sompeng	Takri	Unknown
buk-buk.txt	Latin	 aŋmcêisu dntgolôbe khw.yöp-AMYr“TŊ”IPBKGSD?LJ!‘’O0†N:1HER274í()ìWj5F6Ê38v9ùU][Ôúá	27	55																																																																																																					
bus-bus.txt	Latin	 aɛnↄ̃kibueg àd̀omspr l.ẃztyèáìíĩńéBLDYf:MóAÀvKúùòGI?ǹS'NTǸZWP!ḿƐFEÈRhƆŃÁOUÉHVḾ-ÍĨÌÃ6Ú()	12	74																																							3																																																														
bvd-bvd.txt	Latin	a inouelks 'mrtdfg wb.MDGNSAK“”BT!I?OLFW‘’UhER:H()j;0531p72	21	38																																																																																																					
bvr-bvr.txt	Latin	ar nugi-ybpm wljoe ktd.hcWsJAMGN“()RBL”․C?;!P:Y’‘Dí0Sá—éúó1IvET2zH4[]5ZOUx73f968F'qKQ…	31	55																																																																																																					
bxh-bxh.txt	Latin	a i uenolydhbmstgwfꞌ . pYkEIGDHSATNBM!LPF?“K”–UW0-;:O14()2ʼ53‘7968r’[]	30	40																																																																																																					
byr-byr-w.txt	Latin	 aɨ nyregwmib'ds.ltkujoKpSGN“”AY! TPJW’‘?M/()O…	15	32																																																																																																					
byr-byr.txt	Latin	aɨ nyerwꞌmikd glvsu.bthjzopS!GNK“”AY J‘’PMDW?TBEL0()RO124356-978:Z;I	25	43																																																																																																					
byx-byx.txt	Latin	 aeinmrulgqtks dpv. DbINB’“AoKS”L-MTJPG?QR0U‘E!h();1H2V45w3O769Yj8Wyfc	24	46																																																																																																					
bzd-bzdNTpo.txt	Latin	 ae̱ki'tös ëuwlrp.bndoémy hc̀EèSáúñIJàì:í́AjM—YKB“¿?WÑ”CPgvTÌ¡!ó‘’ù()Df0òLRNGHq;1zFÍO24Z3U57ÉÁ6-98QxÚËV[]ÖÓ	31	73																																							3																																																														
bzh-bzh.txt	Latin	 anegëoiu ksmrlhbṿ̇ydt pö.w-jALYGM“”S!HNRKI?BP*O:VD’‘0TEJW()1Ë25[];34Ö—9U678	29	46																																							2																																																														
bzj-bzj.txt	Latin	 anehid otswlurkmfpy g.bzvAcDJGjS“”-WLIKB?PNM!UFH;YE‘’T:RZO()C—[]'V	19	48																																																																																																					
caa-caa.txt	Latin	 aeutniꞌorcmb ysjxhqwp.l dPYJgzDCú:Eáí—AIMé¿?NvTU“”fBSLó0ñRQOH’GFWZ1‘25¡!É-;437XV986Ák()ÚÓ	28	62																																																																																																					
cab-cabNT.txt	Latin	 aunilgerá bíjúdmütsñ w.oéf́cyhBJÁLq—pSóMCAN?¿DWGPÍ“”I!¡F‘ERTÑ-QÚvHzOUZÉY()ÜÓx’k	16	63																																							1																																																														
cac-cac.txt	Latin	 a'icneoltjyhsbuvẍdm . zrpAqJIáDM:YTSgE—íCPéúóO¿?Bf-VN0HGLR2QZ1534U76F89XÉ()kK“”ñÁüÚ[]	26	60																																							1																																																														
caf-cafNT.txt	Latin	 h'nuaetiol dskzwb y.cgEúéíNájYSórI“”mAM?!PBLDJCTpGfH‘’K0UWv()1ROZ2:4Fx5763⅓;9%8q-$ÚQ—¼½/	33	56																																																																																																					
cak-cak.txt	Latin	 iarncu'eojh txlmsqky vp-.bzJRDáfd:úgYPACTíM()Q¿?SéXENó;LKBIV¡!GFOHUZñ[]Á1260	20	57																																																																																																					
cak-cakCNT.txt	Latin	 iacrn'euohjt lkxqmysbv. p-zYJRDCúf:áíPAdMTX¿?gE();NóSQéLVBKIGFHO¡!ZÉUñÁ23	16	58																																																																																																					
cak-cakENT.txt	Latin	 iarnc'ueojth qkslymxbüv. pz-YJRDúáfd:PCMAgTXí¿?NéSQóEL()KBHIVGOF¡!ZUÉñÁ	13	59																																																																																																					
cak-cakNT.txt	Latin	 ianrc'ueojh txmqslky .p-wzbYdRJDCáfúP:gAí()M;¿?SXóvéETNQBKIWGLOFñH¡!ZUÉÁ	14	59																																																																																																					
cak-cakSNT.txt	Latin	 iaꞌrncueoj htxslmkqy p.v-bzYdJDRfáúí:CPgAIM¿?é;SXEóN()QTKOBHñ¡!VLGFZU0726	17	57																																																																																																					
cak-cakWNT.txt	Latin	 iacr'eunhojt xylksqmbwp. zY()RDJúCfd:áAPíMT¿?gXóLEéSQN;WIvBK-GFHO¡!ZUÚñ	14	58																																																																																																					
cak-cakYNT.txt	Latin	 aeincr'uojht xmskylqb-. vpzYJDdRúfá:CgPMAíTSéXóE¿?NQVBKHñILGFO¡!Z;U	12	56																																																																																																					
cao-caoNT.txt	Latin	 aionuhëtcs qbrmj.xJy peáDó—TCíld-MN¿?“”IPBAE:SégúYRHQf;v‘OzXǴFLñ’Z()kV¡!U	18	56																																							1																																																														
cap-capNT.txt	Latin	a izcunẗjh qloerkps.mñw JyNYA':Td—PWbECf“”?¿íMSgZéIUv;KLóB‛áDGF¡!HO-Rú‘’x()0QV421536	27	57																																							1																																																														
car-carNT.txt	Latin	 oanr'myketpi wus.j bMITdAJg:“”KPOlS?E!YN‘’h-WfFURGBDHvL();ëZ	16	45																																																																																																					
cav-cavNT.txt	Latin	au eitcjnrqys hmdb.p JYETo—lúCAMIP:“”NDBRS¿?Ué;íH¡!ágQóvf‘’FGLz()Z0Ox12k4ñ6-53	25	53																																																																																																					
cax-caxNT.txt	Latin	a riunütomce spbq.ñ hAyTlJS:CúP—NIdgvUM?¿éBfíE“”ÑáóR¡!Y‛jOzGDHF()L;ÜZxQkV15	18	57																																																																																																					
cbc-cbcNT.txt	Latin	 ariʉoecãmtnpu j̃ĩsbyẽñ .gũõqwáBJDTCM:údl“”í—ANPóY¿?éS‘Q’E¡!f́RÃvzIhĨÑWOFGɄLHÁZUx()kŨẼÍ;ÉÕÚ2-4	20	72																																							2																																																														
cbi-cbiNTpo.txt	Latin	a uneitslmyk 'jdhb rcpñv.gwoTDJ:f-úMéEAIí¿?NBRC;SÑYPóKáLU0¡!1HG2Fq“”z45Z3()VÉO769Q8xW—ÁüÓ[]	29	62																																																																																																					
cbk-cbk.txt	Latin	 aeonisltdurc mygp bq.hvDjJfPSEYz“”kAñCTMN?!HB‘’RU-QI:GLOx′F()ZÑV;0wK4162…3	23	52																																																																																																					
cbr-cbrNT.txt	Latin	 aniucës'mt xbroqkí.pháñ eUúNPDJ—ÁC:ldéMËIBój¿?SgÑEvfRT”“LKGQ;HFzüX¡!ZOy-É()04V16Ó	21	61																																							1																																																														
cbs-cbsNT.txt	Latin	a niukebs tmjwdyhxpcoJ .D—r:úlME”“PNCI¿?éTAXSYíBá0vgófzK1UGF!2HLq‘’7R4ZO5ñ3É689ÁQ	23	58																																																																																																					
cbt-cbtNTpo.txt	Latin	an io'ëthurpcs . mqyINCYáAQ“”SP:—MíT¿?HO‘’¡!ódle()-[]́Rf;bDL	21	38																																							1																																																														
cbu-cbuNT.txt	Latin	a insutrhpmyekgc w.l oAzdáIb;NSMT?¿Wj'KYPxí:UóJúDEZBOC0GLRFfH1v2Á¡!47-35XÍé[]698Ó()V⅓QÉ“”	29	60																																																																																																					
cbv-cbv.txt	Latin	 aihntjʉeácdb wopíã mĩ́é.ysóPñuDJ̃rglúqC“”ẽM:OBW—NT‘’Y¿?ESAQÑÃv¡!zfĨIGFLHõRZÉɄxÁÍk;U4()1Ó	19	68																																							2																																																														
cco-ccoNT.txt	Latin	 aꞌieṉɨˋjoguls dcˉ˜ˊmáéí́rfJqb ˆñtʉóú.ˇøFǿDü:—yI;hCTS¿?Pp“”MALEN¡!G’BvRzHYZOUÉÑQxkÍ()	22	62																																							2																																																														
ceb-cebulb.txt	Latin	"a ngiosukmltyhdbp w .re-AMSDJYKG“”BN;IUP'?HET0cvz!—LC:WfZOR21F534j()76q89/xV–""_‘’Q[ñ`]"	34	52																																																																																																					
cek-cekak.txt	Latin	 ahnioektmgupl wsrc b.dAz;vTSKJqNIM?H:yPBEDLGZCR-!VjFUO)(QxfW1Y“”4	15	51																																																																																																					
ces-ces1613.txt	Latin	 oeaintslvdmku prhjíbcyázžě řéš.ýčůA:JHIBPť;NSTKM?DVEZfOgňúďC-LGRFŽU()ŠóŘÈÓ!xÚÏ#ÝÍ	12	70																																																																																																					
ces-cesnkb.txt	Latin	" eo antlisvdmkuí hprjyáczěbžřš.é[]ýčůAJP:“”BKťT?NVSOM!D;ďZ-‘’gfúňŘCHŽ()IEŠFRGULóČxÁÝ1ÓĎÍ""52ÚQ—8"	23	72																																																																																																					
cgc-cgc.txt	Latin	a nitgmdo kelusypbrw. D-PJMGT“NA”SICKB!?YU‘’LcE:hfvHFRqz'OZxjW6Q	14	50																																																																																																					
cha-cha.txt	Latin	a noi euygtsmjl pcrñd.fYüb:hJ;SAqv?PLMETâGONCFIBDUá!RHé()óíQúxV-ÜÑ—ôZKã	12	59																																																																																																					
chd-chdNT.txt	Latin	a i'oeunlctmƚ psy.jx hqfITJrȽAD:gLáCMúd”“P―í¿?béNESóz’¡!HvXBOUFQRG‑Z()ñ;…k‘É6	21	56																																																																																																					
chf-chfNT.txt	Latin	 acnui'teobäj hlysm.pq xrdzDwJCUA:MPú―gNáTS¿?íYév“”fBIóE’OL;¡!ÄGHFQñWZRXkÁ	15	59																																																																																																					
chk-chk.txt	Latin	 enaiwomplsrkuütgf hcöä. ISKLNAJMEP“”?OTRÜH:ÄF‘’U!C-W()jy[]1d2bÖ54367890x;	27	47																																																																																																					
chq-chqNT.txt	Latin	 'oian²¹ tjseɨlgu³cym.áʉJẃúdífør‑ó DñTé:px―PCIELMÑ¿?NǿWSbG“”AFR¡!’vhBX;zÁUqHYZO()ÍkÚÓƗVQØÉ	21	69																																							1																																																														
chz-chzNTps.txt	Latin	 aẖˉeꜙj iˊänꜗloꜘykëmsguɨˈ. dtwcøʉbrJHDˋñ˜M:ꜚP—úLCGpT?¿NSKí“”éWáAóʼfzBEvIFqÑØRZ()¡!OYÉxUɄ1ÄÁV96Q	27	68																																							1																																																														
cjo-cjoNT.txt	Latin	ai ternko pymshwjz. Tgñ:IRJAEPO—Nc“”¿?K;M0S¡!‘’Ñ1W32v4756()-C89Yud/	29	38																																																																																																					
cjv-cjv.txt	Latin	 aioemnrku gydtpwbfs.Y E”“GNT!KA‘’M?SWPI:OFBD0lLR142U56397()8-—Hh;	26	40																																																																																																					
ckb-ckb.txt	Arabic	 ەایونرکدبتمێلسئۆش، گهپڕز.ڵخچجژفق:«حع»؟ڤ”!“غ؛‌[]’‘‏()⌟⌞ …ـ	24						33																																		1																																																														
cle-cleNT.txt	Latin	 ³hai⁴á²̱ɨ jdyecnslum¹xgoíéb .́útfJórñDHMC:v―ŋBLüpÑ¿?GPXN“”EASz’T¡!FIqRZYOVÉ()ŊkUQ‘Á	20	62																																							2																																																														
clu-clu.txt	Latin	a ngoisk mtdrulpby. weDAJKPMG“”S-INCTB?!c‘’0E;L:hvF()HfzRqO1Z425U[]j3xW9768YꞋQ	27	51																																																																																																					
cme-cmeNT.txt	Latin	 aiuŋn mbeõlɔ-ɛrdys‑gkt .hcwfDjpY*B:N«M»KUA?I'T;SŊP!vHFW‹›ECGJLO[]ƆƐV()6ĩ—ũ	22	53																																							1																																																														
cmn-cmn-cu89s.txt	Han	，的 。他你我们人 在和是耶说；不要以就有为了：子一华这所、「上来那」必亚大里神到地因中从去　列都也利王使？见得儿行将色给又事与可着出约前日对之个撒西样！时看作如祭面并心自下用话能拉知城主把拿众道基没叫当起向同听雅十安手巴被门法比稣求路呢罗各天住她己若百民切罪候家生多无死头此名女回长像过于发—摩啊犹好圣后恶物只告么卫国打二伯哈仆受离玛些却年父吗立其什身米吃间万亲先但羊照做便司『杀还分』山爱尼迦四然外成及殿救经三希带直愿开领归赐公而兄哪命信咐献凡进弟何水明孙士全冷伦灭口姓眼两意已处义声埃吩定平守造且未实永远会力应勒七方斯居沙喜往许示活现边谁火正再今诉世督母马指野军或五石者福族言押论老书怒攻交击别律问坛洁第妇徒服倒按底站·荣加美兰称至本理扫高敌记怎非树灵临随恩音怕走派放曾苦施属牛金妻业奉衣内净取岂海乐祖常河血答除光等银彼满首刀难教乃坐烧念敬太千战入洗预存蒙保靠备耀欢它珥仇吧提传害智位次香座慧哥显争赎聚工接近毁甚息围留食脱气支尽脚跟房耳邦器待数东细暗降犯弃相赶喝连兵小免既断流夫南谢布管逃波转动强望白体想果原歌遵酒差哀田营誓建幕呼判收产少月荒风写重报弗六代寻孩证肉干认油瑟善阿识界借设帐达掳夜治群拜快真宝悯旷每坏舍更仍礼旁请变结肘祷追共审木（）燔容坚绝财语户土屋亡牲灾罕羞甲例祸惟惊恨极惧几黑选夺割岁虽孽赞早该特饼诸复权致淫伊污供量足八晓柜训思畏集角遇根尊新右述穿葡萄举慈背素畜悦目谷跑才故愚偶怜剩羔末合邑伏顺墙落麻恐散哭病种兽空节完奇单臣掉余助胜园伸剑令旦点虚革块遍帮嫩诚找勇乌宗辱伤车穷咒乎算败君麦憎男古凭总柱萨莲裔责号鬼性罚颂情讲字藏宫谋宽谨困独召半膏件送拯赛初止境买竟花观脸改遭挪棚盛云客顾劳养肯睡遣刻修官铜承卖患固象娶办引怀船锡喊条丈探通典隐兴驴牧抹班烈草诅北密队吹假粮察倚膀龙欺越掌吉反院乏剪鸟异葬腰红凉嘴碎护狮俄唱晨皮任露由场谕饥急愁晚制顶乱甸夸忿灯翰丢网纳寄幔益劝骨辖暴抬忧充深监废摆宰杖职压缘拔盖筑禁秽摇傲贵铁遮珊仗飞终清席解台拣邪坟枝诫感亮壮消忍诈梦验担默痛旨破招祈期谎柄焚渐掠迎饭磐妄扪睛顿料试周妹慰祝允吞诡昧久残皿愧裂奴文赦速价雨绵犊导甘计忘悲邻避增牌聪跌度医醒卑丁舌悔精埋钱匠郊富忽墓录友左卧形摸索村失良捆拆童觉章省类扬砍尸尘关九搭笑敢箭奸替弱狂吕亵效刑须热奶倾肥厌坑迹丧严偏庄轻续饱胆逆楼微躺陷丰项翅鲁享玷折架撕阴震仰视街般垂戒阵朋登鱼最刚投踏酵迷逼准藐琐步毗寡绳灰静坦脂升束骂林虫栽帖骑抢贪参议杯瞎钉环幼张莱婢俯惑师退低据碌缺冠宣软惹威夏另商筵毛装臂疾渎悖昼抱黎星慕帕旧薛戴惶警堂瓦盾洞术贫朝托逾调弓腿枯骄耐学包蛇讨井倘挨恒床盼势昏牙硬雕柏库绕恤负锁腓易嘱恼迫推冕枪突颈姊查室抛扶惠刺貌赏延释邱青塞叛烦具奠魂欲扰掩躲俗线宿番狗奔哉沉冤紧侧辩孕彩德慎跳堆挂谤虔廊撇句盆瘟疫胸践运腹兢错尚板挡置闭吓屈况袋蜜饿专泰荆棘泉择乡尔毒普驼略饮熟透宁眷匹浇化仿桌盘毫配诱闪积停赫率琳陈卷琴印抓轭货务辆奈状裹阄创齐弹橄榄拦炉绑链渴稳蓝贴伴魔违层忙换裳惜巧孤铸恳筛耕耻骆规朔窥佛紫忠宇倍纪乳挖磨铺持胎零馨厚冒禾勉袍障赤陀泥占扔曼喻很源付牵柴拾偷朵囚轮饰党附戮歇斐烟响拈式窗味缅慢苍吐鹰绊市摘嫁叹捉卯炼元挑惩让怨射翻朱泣秘奥腊肩阻妓亏宏醉添覆哄圈钩焰松衰机展府防妙决闩私鹿执谦帅纷凯菜损程戏膝够黄诗凿休版凶唇顽浪腾鸽岛误悉婆江雷溪侍庙艾盐苏愆披虑泪似稼斑烤疼遗剃缠嗤税滋移亭嫉佳池盗洒封肢蔽鞭影旱庇恕趁雇杂甜欣卜套咬漏碗叶片搬值跪瓶妒穗罢雹贼幅图讥叔谈激育统巡骸疲电幽辜游兆纯荫弯篾饶阔辨染牢午坡蝗垒杠玉疑抚冲亨局冈肚恋逐鞋伺宴景斗宜粪猛凌尝赖诲棵整窑婴累弄即棕榴估曲役暂滴鼓驮骇舞补织嚷叩惭词毕历舟联确竞斥瘸疏系筐刮仁锅枉妆拘痊愈克唤杜齿蹄贿逢灌抵岸爬鼻含旺坍迈谱递赔窝冰超塌捐欠蓄橡迟滚减涂偿锤帷猪划勤习伐旋屡端朽矩温狱排懒限尺册僻柔掣润珍洪寿雪摔祀旅债皂荚贡踹乖煞互槛扇雀瞒沾博搀案畅绣绿穴胡炭肠慌凄渊莫楚岭农迁妾寨双剥鉴政坠究赂梁璧秃辞喧沦妃读矶荷济飘盟雏催阳渡表斤岳尾郎疮崇杆症载烂志穹涨胄签吏资悟诺闻鹤纵始努依药哑惰煮蘸额榨镶寸旗窄丽贱考诮吼苇昆蒺藜挤瘦睦隔舒涌广殷需哲谬寒猎蛾俊短寝险沟较闷拐蜂脏触讼浓嚼禧竭逸费功淹耽丑艰圆络拙殃搅闯捻沫噩楠弦褥蔬珠敞扛臭叠仓轰笔奏阶扎嫔斧襟呐启测缦控擘荡囊滑驹垣巾佩熄擦孚拍梗某愤宾奋筹抖浮傅瑙横妥槽搜闲桑窃榻秸汛梅忌帘橛唉揭粒梭驱羡竿段芦副撵球拇品撞缩岩悬匪倦辉亿鸣谗吁弥敲漫鸡格漂冬佑熬京伙焦擅框薄棍罩濯腑疥捕衲躁睚励级暖赴画骡央申凳渣泛鸠拥辟稀拴芽详缝狼澡抽盏竖唾沿镰腮喇擒匿稍棂犁熊侵钹跃返溢则婪繁砖婿硫磺枕插忒厉健蛙粗闹蚂痕宅盂睁曷翠衮俱危盔尖亘篱笆瘫孔茂奖丝扣械聘玻捡概膳焉诧聋蜡肝耍蚱怯谜镇陪访笼驾仅泊鞘史疵涸驳兑懊混肋糊滥昨恸纹筋籴汁孝颠陵巫纛舔碰墨笛惯辈植拒卒哼歪糠媚哮漠雾英武鸦拧扩塔嗣劈秉喂浑壁铲捣玺粉嫌纬洛肃挺贺毯峰湖聂蛋篇炎获淤悄牺团浴踪瑕汲崩模彰肺湿熔谄怪滓咆叙哩编秀杏娇陋敛吊惨搁蹲糟抟蝇颤嵌钮鳞洼秤耗袖醋乘旬蝎癫窘笏恰簸沐虐踊箴抗洋膛赚苗辰榜伟禽撤昌练歹汤遂征晌掐嘉材呈鼎鸵娼码蓿瓜剜春羚懂茵吸泄缒刃猜狐狸甩讶丛伍抡培趟径汪酸豺莎逊操雄订剿柳卸豆填挣虺蒲铅羹爵质揪癣继苟酬拨勾霖挽契委矜禄屯篡御堵徇缄刨匉訇盹削锈恭稗锭荐吴亦鸷盈镯骗斩薰泡昂寂颜禀晶铃铛镜鼠喷狭题秋豁贷注贞痔疯胖晒陶涉夹钥匙吵脑播捂锯哗撼贯滔劬沧燥赠豹哎嘶闺氏衙僭浦浩玩舅扭掘殓罐窟窿虎钢碧裤桂纺均矮绺桶抄娈霉咸汊款轴揣栋馈耸逞崖凸鳄瞻秕喉咙斜仪婚茴捶舵箫虹吾戈宠茄霜碑荻序咷蔓箱舜虱促拳杈榫截铠撑季.烘佯瘪啦皆玄胞诵踢森贤碍叉辎爪唆剖靖耙泼昔介檀驿诏租肤喘硷茔璃裕标棒幻晃侮顷苹绒扑桨贸磴皇蝻浅篮核狡娃扁漆侄梯杨崽槁韦沽笨腥蹋拢缓捧凝拖菖轧鹈鹕蹦疖墁姑蔑篷挞淡汉冥删伪瞳溃懈怠柯矛媳啼仔叱箕梢航郭薪著玳籍捏妨蛀拟颊砸镣搋贻呕符哒轿盒搆洑凋枷蓖芥宙锚沌猾叼鲜衫幸员俸褂楣股鹌鹑烙锸肆跨霎针鏊脊蓬瓣鹳泻亥巢筒肿殴掀阉绰淋括夙庵煽诓衡锄隘募靶坎胶嬉劣铊菲澎湃康厂颁嗳咽髓涛堪批评翎钓瞪旌犬岔侯燕赌扮途吝崎岖烁畦丹艺攒澄骚姻钦琵琶痪锐跺薅颗髑髅奢妮汗霸稠甥圭迥棺惫锥钏涮鹞鸮猫蝙蝠蜢蚕鞍肾胀臼倭滨胃栏疆搧毙鬓检拚釜匣寓扯蹈愎锣劲晴檐璎珞辋枢馐梳溅厕钻晷课魁昴戚蝮矿份啃采辔鄙羽驯锋镀辇懦辛絮阁掷脐蚁巷帝碡桅赃蠢辫陡嗐茅垦舀橹态绸笙丕凑鸿巳爸店酌缸诿硝循部销戛狄裙暑枫篓跤粜谆芸敏捷塘芫荽煎匀兔鸬鹚鸱鹭鸶瘀眉姨錾痨缚瘠振驻粘狍涯弊咂酿勿祉窜枳嫂厨锉亩戟衔掏虼蚤鹧鸪瓮赘炒黏辅筏技镊猿猴贬嚏藤兜隙浸尿协区敦煌誉赉址瑾敷珉伶贩询哺蜘蛛孳诬蛆翳瑚嘘挓挲铮翔渔煤阱浆叨泳趋纲囫囵浊呀囿谏钝骏凤仙玫瑰蹿逻垫搓栗ⶍ胁刷戍啬辽喃焊杉铭忤酩酊姐隆翁廪踝婉臬藩箍濠倔龛汹斋痫贝酉讹仑湾殡窍讳拷缆范廉谅笃渺穑庶牝牡搂榧沸妈灶谣琢嗉蟋蟀鼬鼫蜥蜴蝘蜓凹矬瘤骟韭葱蒜苞哇卦醇麋鹯揝脾傍锹溺疟卤漓翼忻纶琏港轨驰壶觌娘撮爽磬僵艮狠佐螺柁辐毂奁谒椅僚账讷墩闵窖携晋铙悼嘻叟跐恺帑蚀蠹痴馑噎羁嘲镌履萍矢沛鬃呵骼迸飕朴液脓瀑锦涤堕瞅蜗帜措挫吟嘬猖潭譬庭麀烫恃戾适陇誊觐槌纽澜杵觅握蟥啄艳爆赢串椽皎桃蕊戳瓤峻俏徐玎珰赁蛮策遁帚枵秧佣杴川箩霹豪杰勃融栖砧洲柞秦遥憔悴旒夭僮宵饫胳砌碜灿辗芟埠帆屉袱寞睹蕃梃泞肌燎迅涎戥舱曝剔闸贾谊眶否陆芹蠓滤腌庆咳窨臌厄兼疋敕烛李-厅澳滩痢馆隶饷餐眨挟皱蝶诀授弑痒馋郑输肮纸礁锻螫斟蔻翡	20																									1										2996																																																																			
